NC_016147|YP_004930343.1	NC_017248|YP_005603189.1	1.486
NC_016147|YP_004929959.1	NC_017248|YP_005604644.1	1.083
NC_016147|YP_004929931.1	NC_017248|YP_005604826.1	0.669
NC_016147|YP_004931226.1	NC_017248|YP_005603983.1	2.041
NC_016147|YP_004931307.1	NC_017248|YP_005604484.1	1.681
NC_016147|YP_004929717.1	NC_017248|YP_005603496.1	2.206
NC_016147|YP_004929733.1	NC_017248|YP_005603034.1	0.495
NC_016147|YP_004929406.1	NC_017248|YP_005602860.1	0.406
NC_016147|YP_004931685.1	NC_017248|YP_005603622.1	0.976
NC_016147|YP_004929424.1	NC_017248|YP_005603051.1	0.514
NC_016147|YP_004929761.1	NC_017248|YP_005603847.1	1.088
NC_016147|YP_004929935.1	NC_017248|YP_005603581.1	0.331
NC_016147|YP_004928712.1	NC_017248|YP_005603278.1	0.719
NC_016147|YP_004931309.1	NC_017248|YP_005604467.1	1.722
NC_016147|YP_004930042.1	NC_017248|YP_005604690.1	0.229
NC_016147|YP_004928877.1	NC_017248|YP_005602941.1	1.615
NC_016147|YP_004930845.1	NC_017248|YP_005602851.1	1.521
NC_016147|YP_004931339.1	NC_017248|YP_005603239.1	0.846
NC_016147|YP_004930279.1	NC_017248|YP_005604798.1	0.45
NC_016147|YP_004929402.1	NC_017248|YP_005602986.1	1.265
NC_016147|YP_004931024.1	NC_017248|YP_005603943.1	0.201
NC_016147|YP_004931218.1	NC_017248|YP_005604639.1	0.131
NC_016147|YP_004928753.1	NC_017248|YP_005604280.1	0.464
NC_016147|YP_004929287.1	NC_017248|YP_005604629.1	0.823
NC_016147|YP_004929705.1	NC_017248|YP_005604182.1	0.47
NC_016147|YP_004929713.1	NC_017248|YP_005603593.1	2.566
NC_016147|YP_004928910.1	NC_017248|YP_005604594.1	0.469
